source,source_state,source_county,source_tract,source_tract_display,source_blockgroup,target,target_state,target_county,target_tract,target_tract_display,target_blockgroup
370970606021,37,097,060602,606.02,1,370970606022,37,097,060602,606.02,2
370970606021,37,097,060602,606.02,1,370970607022,37,097,060702,607.02,2
370970611032,37,097,061103,611.03,2,370970612051,37,097,061205,612.05,1
370970611032,37,097,061103,611.03,2,370970611031,37,097,061103,611.03,1
370970611032,37,097,061103,611.03,2,370970611042,37,097,061104,611.04,2
370970611032,37,097,061103,611.03,2,370970612011,37,097,061201,612.01,1
370970611032,37,097,061103,611.03,2,370970611041,37,097,061104,611.04,1
370970610023,37,097,061002,610.02,3,370970611023,37,097,061102,611.02,3
370970610023,37,097,061002,610.02,3,370970611022,37,097,061102,611.02,2
370970610023,37,097,061002,610.02,3,370970610032,37,097,061003,610.03,2
370970610023,37,097,061002,610.02,3,370970610024,37,097,061002,610.02,4
370970612051,37,097,061205,612.05,1,370970612053,37,097,061205,612.05,3
370970612051,37,097,061205,612.05,1,370970612052,37,097,061205,612.05,2
370970612051,37,097,061205,612.05,1,370970611042,37,097,061104,611.04,2
370970612051,37,097,061205,612.05,1,370970612011,37,097,061201,612.01,1
370850713013,37,085,071301,713.01,3,370850713022,37,085,071302,713.02,2
370850713013,37,085,071301,713.01,3,370850714012,37,085,071401,714.01,2
370850713013,37,085,071301,713.01,3,370850713021,37,085,071302,713.02,1
371050306012,37,105,030601,306.01,2,371050306011,37,105,030601,306.01,1
371050306023,37,105,030602,306.02,3,371259505031,37,125,950503,9505.03,1
371050306023,37,105,030602,306.02,3,371050305051,37,105,030505,305.05,1
371050306023,37,105,030602,306.02,3,371050305052,37,105,030505,305.05,2
371050306023,37,105,030602,306.02,3,371050306022,37,105,030602,306.02,2
370850709021,37,085,070902,709.02,1,370850708011,37,085,070801,708.01,1
370850709021,37,085,070902,709.02,1,370850709011,37,085,070901,709.01,1
370850709021,37,085,070902,709.02,1,370850704021,37,085,070402,704.02,1
370850712031,37,085,071203,712.03,1,370850712032,37,085,071203,712.03,2
370850712031,37,085,071203,712.03,1,370850713032,37,085,071303,713.03,2
370850712031,37,085,071203,712.03,1,370850712021,37,085,071202,712.02,1
370850712031,37,085,071203,712.03,1,370850713034,37,085,071303,713.03,4
370850712041,37,085,071204,712.04,1,370850713034,37,085,071303,713.03,4
370850712041,37,085,071204,712.04,1,370850712011,37,085,071201,712.01,1
370850712041,37,085,071204,712.04,1,370850711021,37,085,071102,711.02,1
370850712041,37,085,071204,712.04,1,370850711022,37,085,071102,711.02,2
370850704022,37,085,070402,704.02,2,370850703001,37,085,070300,703.00,1
370850704022,37,085,070402,704.02,2,370850704024,37,085,070402,704.02,4
370850711022,37,085,071102,711.02,2,370850711023,37,085,071102,711.02,3
370850711022,37,085,071102,711.02,2,370850711021,37,085,071102,711.02,1
370850711022,37,085,071102,711.02,2,370850711012,37,085,071101,711.01,2
370850711022,37,085,071102,711.02,2,370850711011,37,085,071101,711.01,1
370850714023,37,085,071402,714.02,3,371259505041,37,125,950504,9505.04,1
370850714023,37,085,071402,714.02,3,371259505051,37,125,950505,9505.05,1
370850714023,37,085,071402,714.02,3,370850714024,37,085,071402,714.02,4
370850714023,37,085,071402,714.02,3,370850714012,37,085,071401,714.01,2
370850712011,37,085,071201,712.01,1,370850706001,37,085,070600,706.00,1
370850712011,37,085,071201,712.01,1,370850712032,37,085,071203,712.03,2
370850712011,37,085,071201,712.01,1,370850712021,37,085,071202,712.02,1
370850712011,37,085,071201,712.01,1,370850712022,37,085,071202,712.02,2
370850712011,37,085,071201,712.01,1,370850711021,37,085,071102,711.02,1
370850709041,37,085,070904,709.04,1,370850709011,37,085,070901,709.01,1
370850709041,37,085,070904,709.04,1,370850710041,37,085,071004,710.04,1
370190202011,37,019,020201,202.01,1,370190202012,37,019,020201,202.01,2
371470002011,37,147,000201,2.01,1,371470003031,37,147,000303,3.03,1
371470002011,37,147,000201,2.01,1,371470003032,37,147,000303,3.03,2
371470002011,37,147,000201,2.01,1,371470002013,37,147,000201,2.01,3
371470002011,37,147,000201,2.01,1,371470002012,37,147,000201,2.01,2
371470002012,37,147,000201,2.01,2,371470002013,37,147,000201,2.01,3
371470003011,37,147,000301,3.01,1,371470005042,37,147,000504,5.04,2
371470003011,37,147,000301,3.01,1,371470003041,37,147,000304,3.04,1
371590514002,37,159,051400,514.00,2,371590514004,37,159,051400,514.00,4
371590514002,37,159,051400,514.00,2,371590516004,37,159,051600,516.00,4
371790203052,37,179,020305,203.05,2,371790203051,37,179,020305,203.05,1
371790203051,37,179,020305,203.05,1,371790203102,37,179,020310,203.10,2
371790203051,37,179,020305,203.05,1,371790202042,37,179,020204,202.04,2
371790203081,37,179,020308,203.08,1,371790203082,37,179,020308,203.08,2
371790203081,37,179,020308,203.08,1,371790203173,37,179,020317,203.17,3
371790203081,37,179,020308,203.08,1,371790203073,37,179,020307,203.07,3
371790203081,37,179,020308,203.08,1,371790203072,37,179,020307,203.07,2
371790203081,37,179,020308,203.08,1,371790203071,37,179,020307,203.07,1
371790203072,37,179,020307,203.07,2,371790203173,37,179,020317,203.17,3
371790203072,37,179,020307,203.07,2,371790203073,37,179,020307,203.07,3
371790203072,37,179,020307,203.07,2,371790203172,37,179,020317,203.17,2
371790203072,37,179,020307,203.07,2,371790203171,37,179,020317,203.17,1
371790203072,37,179,020307,203.07,2,371790203071,37,179,020307,203.07,1
371790203121,37,179,020312,203.12,1,371790203162,37,179,020316,203.16,2
371790203121,37,179,020312,203.12,1,371790203171,37,179,020317,203.17,1
371790203121,37,179,020312,203.12,1,371790203131,37,179,020313,203.13,1
371790203121,37,179,020312,203.12,1,371190058351,37,119,005835,58.35,1
371790203121,37,179,020312,203.12,1,371190057122,37,119,005712,57.12,2
371790203121,37,179,020312,203.12,1,371790203071,37,179,020307,203.07,1
371790203101,37,179,020310,203.10,1,371190057122,37,119,005712,57.12,2
371790203101,37,179,020310,203.10,1,371790203102,37,179,020310,203.10,2
371790203101,37,179,020310,203.10,1,371790203103,37,179,020310,203.10,3
371790203101,37,179,020310,203.10,1,371790203091,37,179,020309,203.09,1
370970609022,37,097,060902,609.02,2,370970609023,37,097,060902,609.02,3
370970609022,37,097,060902,609.02,2,370970609024,37,097,060902,609.02,4
370970609022,37,097,060902,609.02,2,370970609021,37,097,060902,609.02,1
370970609024,37,097,060902,609.02,4,370970610011,37,097,061001,610.01,1
370970609024,37,097,060902,609.02,4,370970609023,37,097,060902,609.02,3
370970609024,37,097,060902,609.02,4,370970610021,37,097,061002,610.02,1
370970609024,37,097,060902,609.02,4,370970609021,37,097,060902,609.02,1
370970616012,37,097,061601,616.01,2,370970616011,37,097,061601,616.01,1
370970616012,37,097,061601,616.01,2,370970615031,37,097,061503,615.03,1
370970616012,37,097,061601,616.01,2,370970615021,37,097,061502,615.02,1
370970616012,37,097,061601,616.01,2,370970615012,37,097,061501,615.01,2
370970616012,37,097,061601,616.01,2,370970615011,37,097,061501,615.01,1
370970616012,37,097,061601,616.01,2,370970613031,37,097,061303,613.03,1
370970607032,37,097,060703,607.03,2,370970601003,37,097,060100,601.00,3
370970607032,37,097,060703,607.03,2,370970610012,37,097,061001,610.01,2
370970607032,37,097,060703,607.03,2,370970607022,37,097,060702,607.02,2
370970607032,37,097,060703,607.03,2,370970607021,37,097,060702,607.02,1
370970607032,37,097,060703,607.03,2,370970607031,37,097,060703,607.03,1
370970612021,37,097,061202,612.02,1,370970612054,37,097,061205,612.05,4
370970612021,37,097,061202,612.02,1,370970612053,37,097,061205,612.05,3
370970612021,37,097,061202,612.02,1,370970612052,37,097,061205,612.05,2
370970612021,37,097,061202,612.02,1,370970612023,37,097,061202,612.02,3
370970612021,37,097,061202,612.02,1,370970612022,37,097,061202,612.02,2
370970612021,37,097,061202,612.02,1,370970612013,37,097,061201,612.01,3
370970612052,37,097,061205,612.05,2,370970612053,37,097,061205,612.05,3
370970612052,37,097,061205,612.05,2,370970612011,37,097,061201,612.01,1
370970611041,37,097,061104,611.04,1,370970611031,37,097,061103,611.03,1
370970611041,37,097,061104,611.04,1,370970611042,37,097,061104,611.04,2
370970611041,37,097,061104,611.04,1,370970612011,37,097,061201,612.01,1
370970611041,37,097,061104,611.04,1,370970611021,37,097,061102,611.02,1
370970611041,37,097,061104,611.04,1,370970604004,37,097,060400,604.00,4
370970611041,37,097,061104,611.04,1,370970604001,37,097,060400,604.00,1
370970611041,37,097,061104,611.04,1,370970611023,37,097,061102,611.02,3
370970611041,37,097,061104,611.04,1,370970603002,37,097,060300,603.00,2
370970611041,37,097,061104,611.04,1,370970604003,37,097,060400,604.00,3
370970611023,37,097,061102,611.02,3,370970611031,37,097,061103,611.03,1
370970611023,37,097,061102,611.02,3,370970611021,37,097,061102,611.02,1
370970611023,37,097,061102,611.02,3,370970604001,37,097,060400,604.00,1
370970611023,37,097,061102,611.02,3,370970611022,37,097,061102,611.02,2
370970611023,37,097,061102,611.02,3,370970604002,37,097,060400,604.00,2
370970611023,37,097,061102,611.02,3,370970610032,37,097,061003,610.03,2
370970612041,37,097,061204,612.04,1,370970612042,37,097,061204,612.04,2
370970612041,37,097,061204,612.04,1,370970612054,37,097,061205,612.05,4
370970612041,37,097,061204,612.04,1,370970612031,37,097,061203,612.03,1
370970612041,37,097,061204,612.04,1,370970612023,37,097,061202,612.02,3
370970614022,37,097,061402,614.02,2,370970614052,37,097,061405,614.05,2
370970614022,37,097,061402,614.02,2,370970614012,37,097,061401,614.01,2
370970614022,37,097,061402,614.02,2,370970614051,37,097,061405,614.05,1
370970614022,37,097,061402,614.02,2,370970614011,37,097,061401,614.01,1
370970614022,37,097,061402,614.02,2,370970612032,37,097,061203,612.03,2
370970614022,37,097,061402,614.02,2,370970612042,37,097,061204,612.04,2
370970606011,37,097,060601,606.01,1,370970602002,37,097,060200,602.00,2
370970606011,37,097,060601,606.01,1,370970601004,37,097,060100,601.00,4
370970606011,37,097,060601,606.01,1,370970601003,37,097,060100,601.00,3
370970604002,37,097,060400,604.00,2,370970604004,37,097,060400,604.00,4
370970604002,37,097,060400,604.00,2,370970604001,37,097,060400,604.00,1
370970604002,37,097,060400,604.00,2,370970604003,37,097,060400,604.00,3
370970604002,37,097,060400,604.00,2,370970605001,37,097,060500,605.00,1
370970604002,37,097,060400,604.00,2,370970610032,37,097,061003,610.03,2
370970609012,37,097,060901,609.01,2,370970608013,37,097,060801,608.01,3
370970609012,37,097,060901,609.01,2,371939612013,37,193,961201,9612.01,3
370970609012,37,097,060901,609.01,2,371939612011,37,193,961201,9612.01,1
370970609012,37,097,060901,609.01,2,370970608011,37,097,060801,608.01,1
371590518013,37,159,051801,518.01,3,371590515021,37,159,051502,515.02,1
371590518013,37,159,051801,518.01,3,371590518012,37,159,051801,518.01,2
371590518013,37,159,051801,518.01,3,371590516001,37,159,051600,516.00,1
371590515021,37,159,051502,515.02,1,371590515022,37,159,051502,515.02,2
371590515021,37,159,051502,515.02,1,371590516001,37,159,051600,516.00,1
371859504002,37,185,950400,9504.00,2,371859503003,37,185,950300,9503.00,3
371859504002,37,185,950400,9504.00,2,371859502022,37,185,950202,9502.02,2
371859504002,37,185,950400,9504.00,2,371859504001,37,185,950400,9504.00,1
370850714012,37,085,071401,714.01,2,370850713031,37,085,071303,713.03,1
370850714012,37,085,071401,714.01,2,370850714024,37,085,071402,714.02,4
370850714012,37,085,071401,714.01,2,370850713021,37,085,071302,713.02,1
370850713021,37,085,071302,713.02,1,370850713031,37,085,071303,713.03,1
370850713021,37,085,071302,713.02,1,370850713033,37,085,071303,713.03,3
370850713021,37,085,071302,713.02,1,370850713034,37,085,071303,713.03,4
370850713021,37,085,071302,713.02,1,370850713022,37,085,071302,713.02,2
370850705002,37,085,070500,705.00,2,370850705003,37,085,070500,705.00,3
370850708021,37,085,070802,708.02,1,370850707003,37,085,070700,707.00,3
370850708021,37,085,070802,708.02,1,370850708023,37,085,070802,708.02,3
370850708021,37,085,070802,708.02,1,370850708011,37,085,070801,708.01,1
370850713031,37,085,071303,713.03,1,370850713032,37,085,071303,713.03,2
370850713031,37,085,071303,713.03,1,370850713033,37,085,071303,713.03,3
370190202031,37,019,020203,202.03,1,370190206023,37,019,020602,206.02,3
370190202031,37,019,020203,202.03,1,370190206022,37,019,020602,206.02,2
370190202031,37,019,020203,202.03,1,370190202032,37,019,020203,202.03,2
370190202032,37,019,020203,202.03,2,370190202041,37,019,020204,202.04,1
370190202032,37,019,020203,202.03,2,370190206023,37,019,020602,206.02,3
370190202043,37,019,020204,202.04,3,370190202042,37,019,020204,202.04,2
370190202043,37,019,020204,202.04,3,370190202044,37,019,020204,202.04,4
370190202043,37,019,020204,202.04,3,370190202041,37,019,020204,202.04,1
370190202044,37,019,020204,202.04,4,370190203061,37,019,020306,203.06,1
370190202044,37,019,020204,202.04,4,370190202042,37,019,020204,202.04,2
371470005011,37,147,000501,5.01,1,371470013041,37,147,001304,13.04,1
371470005011,37,147,000501,5.01,1,371470013051,37,147,001305,13.05,1
371470005011,37,147,000501,5.01,1,371470005012,37,147,000501,5.01,2
371470005011,37,147,000501,5.01,1,371470005031,37,147,000503,5.03,1
371470005011,37,147,000501,5.01,1,371470005032,37,147,000503,5.03,2
371470005011,37,147,000501,5.01,1,371470005014,37,147,000501,5.01,4
371290122012,37,129,012201,122.01,2,371299901000,37,129,990100,9901.00,0
371290122032,37,129,012203,122.03,2,370199901000,37,019,990100,9901.00,0
371290122032,37,129,012203,122.03,2,370190203071,37,019,020307,203.07,1
371290122032,37,129,012203,122.03,2,370190203061,37,019,020306,203.06,1
371290122032,37,129,012203,122.03,2,371299901000,37,129,990100,9901.00,0
371290120093,37,129,012009,120.09,3,371290120091,37,129,012009,120.09,1
371290120093,37,129,012009,120.09,3,371290120041,37,129,012004,120.04,1
371290122022,37,129,012202,122.02,2,371299901000,37,129,990100,9901.00,0
371299901000,37,129,990100,9901.00,0,370199901000,37,019,990100,9901.00,0
371299901000,37,129,990100,9901.00,0,370190203071,37,019,020307,203.07,1
371299901000,37,129,990100,9901.00,0,371290118002,37,129,011800,118.00,2
371299901000,37,129,990100,9901.00,0,371290123001,37,129,012300,123.00,1
371790203102,37,179,020310,203.10,2,371790203103,37,179,020310,203.10,3
371119702003,37,111,970200,9702.00,3,371119702002,37,111,970200,9702.00,2
371119702003,37,111,970200,9702.00,3,370230203011,37,023,020301,203.01,1
371119702003,37,111,970200,9702.00,3,371119702001,37,111,970200,9702.00,1
371119705003,37,111,970500,9705.00,3,371119705001,37,111,970500,9705.00,1
371119705003,37,111,970500,9705.00,3,371119706002,37,111,970600,9706.00,2
371119707001,37,111,970700,9707.00,1,371119708002,37,111,970800,9708.00,2
371119707001,37,111,970700,9707.00,1,371119707003,37,111,970700,9707.00,3
371119702001,37,111,970200,9702.00,1,371119702002,37,111,970200,9702.00,2
371119702001,37,111,970200,9702.00,1,370230203011,37,023,020301,203.01,1
371119702002,37,111,970200,9702.00,2,371119705001,37,111,970500,9705.00,1
371859503001,37,185,950300,9503.00,1,371859503003,37,185,950300,9503.00,3
371859503001,37,185,950300,9503.00,1,371859502012,37,185,950201,9502.01,2
371859503001,37,185,950300,9503.00,1,371859502011,37,185,950201,9502.01,1
371859504001,37,185,950400,9504.00,1,371859503003,37,185,950300,9503.00,3
371859504001,37,185,950400,9504.00,1,370690602002,37,069,060200,602.00,2
371859504001,37,185,950400,9504.00,1,371859501032,37,185,950103,9501.03,2
371859501032,37,185,950103,9501.03,2,370690602002,37,069,060200,602.00,2
371859501032,37,185,950103,9501.03,2,371270109001,37,127,010900,109.00,1
371859501032,37,185,950103,9501.03,2,370839308003,37,083,930800,9308.00,3
371859501032,37,185,950103,9501.03,2,370839308002,37,083,930800,9308.00,2
371859501032,37,185,950103,9501.03,2,370839308001,37,083,930800,9308.00,1
370590804002,37,059,080400,804.00,2,370570617051,37,057,061705,617.05,1
370590804002,37,059,080400,804.00,2,370570603031,37,057,060303,603.03,1
370590804002,37,059,080400,804.00,2,370570603032,37,057,060303,603.03,2
370590804002,37,059,080400,804.00,2,370670040153,37,067,004015,40.15,3
370970605001,37,097,060500,605.00,1,370970604003,37,097,060400,604.00,3
370970605001,37,097,060500,605.00,1,370970605003,37,097,060500,605.00,3
370970605001,37,097,060500,605.00,1,370970605002,37,097,060500,605.00,2
370970605001,37,097,060500,605.00,1,370970610032,37,097,061003,610.03,2
370970611022,37,097,061102,611.02,2,370970611021,37,097,061102,611.02,1
370970611022,37,097,061102,611.02,2,370970611011,37,097,061101,611.01,1
370970611022,37,097,061102,611.02,2,370970610024,37,097,061002,610.02,4
370970610024,37,097,061002,610.02,4,370970611011,37,097,061101,611.01,1
370970611031,37,097,061103,611.03,1,370970611021,37,097,061102,611.02,1
370970611031,37,097,061103,611.03,1,370970611012,37,097,061101,611.01,2
370970608011,37,097,060801,608.01,1,370970608013,37,097,060801,608.01,3
370970612031,37,097,061203,612.03,1,370970613042,37,097,061304,613.04,2
370970612031,37,097,061203,612.03,1,370970613021,37,097,061302,613.02,1
370970612031,37,097,061203,612.03,1,370970612023,37,097,061202,612.02,3
370970614072,37,097,061407,614.07,2,371190064041,37,119,006404,64.04,1
370970614072,37,097,061407,614.07,2,370970614071,37,097,061407,614.07,1
370970614072,37,097,061407,614.07,2,370970614042,37,097,061404,614.04,2
370970614072,37,097,061407,614.07,2,371190064032,37,119,006403,64.03,2
370970614072,37,097,061407,614.07,2,370970614081,37,097,061408,614.08,1
370970614072,37,097,061407,614.07,2,370970614082,37,097,061408,614.08,2
370970614013,37,097,061401,614.01,3,370970614061,37,097,061406,614.06,1
370970614013,37,097,061401,614.01,3,370970614012,37,097,061401,614.01,2
370970614061,37,097,061406,614.06,1,370970614062,37,097,061406,614.06,2
370970614061,37,097,061406,614.06,1,370970614012,37,097,061401,614.01,2
370970614061,37,097,061406,614.06,1,370970614011,37,097,061401,614.01,1
371190012002,37,119,001200,12.00,2,371190012001,37,119,001200,12.00,1
371190013001,37,119,001300,13.00,1,371190012001,37,119,001200,12.00,1
371190013001,37,119,001300,13.00,1,371190012003,37,119,001200,12.00,3
371190013001,37,119,001300,13.00,1,371190013002,37,119,001300,13.00,2
371190013001,37,119,001300,13.00,1,371190014002,37,119,001400,14.00,2
371190013001,37,119,001300,13.00,1,371190014001,37,119,001400,14.00,1
371190013002,37,119,001300,13.00,2,371190012003,37,119,001200,12.00,3
371190013002,37,119,001300,13.00,2,371190013003,37,119,001300,13.00,3
371190013002,37,119,001300,13.00,2,371190014002,37,119,001400,14.00,2
371190013003,37,119,001300,13.00,3,371190010003,37,119,001000,10.00,3
371190013003,37,119,001300,13.00,3,371190012003,37,119,001200,12.00,3
371190013003,37,119,001300,13.00,3,371190010001,37,119,001000,10.00,1
371190013003,37,119,001300,13.00,3,371190009002,37,119,000900,9.00,2
371190013003,37,119,001300,13.00,3,371190009001,37,119,000900,9.00,1
371190013003,37,119,001300,13.00,3,371190014002,37,119,001400,14.00,2
370570609003,37,057,060900,609.00,3,370570611011,37,057,061101,611.01,1
370570609003,37,057,060900,609.00,3,370570609002,37,057,060900,609.00,2
370570609003,37,057,060900,609.00,3,370570610001,37,057,061000,610.00,1
370570609003,37,057,060900,609.00,3,370570611012,37,057,061101,611.01,2
370570609003,37,057,060900,609.00,3,370570610002,37,057,061000,610.00,2
370570610002,37,057,061000,610.00,2,370570609002,37,057,060900,609.00,2
370570610002,37,057,061000,610.00,2,370570610001,37,057,061000,610.00,1
370570610002,37,057,061000,610.00,2,370570610003,37,057,061000,610.00,3
370570610002,37,057,061000,610.00,2,370570607004,37,057,060700,607.00,4
370570607004,37,057,060700,607.00,4,370570607002,37,057,060700,607.00,2
370570608002,37,057,060800,608.00,2,370570608003,37,057,060800,608.00,3
370850712021,37,085,071202,712.02,1,370850712032,37,085,071203,712.03,2
370850712021,37,085,071202,712.02,1,370850712022,37,085,071202,712.02,2
370850712032,37,085,071203,712.03,2,370850712022,37,085,071202,712.02,2
370850711021,37,085,071102,711.02,1,370850711012,37,085,071101,711.01,2
370850713022,37,085,071302,713.02,2,370850713034,37,085,071303,713.03,4
370850711023,37,085,071102,711.02,3,371050307023,37,105,030702,307.02,3
370850711023,37,085,071102,711.02,3,370850711011,37,085,071101,711.01,1
370190203042,37,019,020304,203.04,2,370190203041,37,019,020304,203.04,1
370190203062,37,019,020306,203.06,2,370190203071,37,019,020307,203.07,1
370190203062,37,019,020306,203.06,2,370190203051,37,019,020305,203.05,1
370190203062,37,019,020306,203.06,2,370190203061,37,019,020306,203.06,1
370190203071,37,019,020307,203.07,1,370199901000,37,019,990100,9901.00,0
370190203071,37,019,020307,203.07,1,370190203051,37,019,020305,203.05,1
370190203071,37,019,020307,203.07,1,370190203061,37,019,020306,203.06,1
371470005012,37,147,000501,5.01,2,371470013041,37,147,001304,13.04,1
371470005012,37,147,000501,5.01,2,371470013051,37,147,001305,13.05,1
371470005012,37,147,000501,5.01,2,371470005013,37,147,000501,5.01,3
371470005012,37,147,000501,5.01,2,371470005014,37,147,000501,5.01,4
371470010031,37,147,001003,10.03,1,371470010033,37,147,001003,10.03,3
371470010031,37,147,001003,10.03,1,371470005041,37,147,000504,5.04,1
371470010031,37,147,001003,10.03,1,371470010032,37,147,001003,10.03,2
371470010031,37,147,001003,10.03,1,371470003043,37,147,000304,3.04,3
371830534053,37,183,053405,534.05,3,371830530053,37,183,053005,530.05,3
371830534053,37,183,053405,534.05,3,371830534051,37,183,053405,534.05,1
371830534053,37,183,053405,534.05,3,371830534052,37,183,053405,534.05,2
371830534053,37,183,053405,534.05,3,371830535091,37,183,053509,535.09,1
371830542061,37,183,054206,542.06,1,371830542121,37,183,054212,542.12,1
371830542061,37,183,054206,542.06,1,371830542063,37,183,054206,542.06,3
371830542061,37,183,054206,542.06,1,371830542031,37,183,054203,542.03,1
371830542061,37,183,054206,542.06,1,371830542042,37,183,054204,542.04,2
371830542061,37,183,054206,542.06,1,371830542032,37,183,054203,542.03,2
371830536042,37,183,053604,536.04,2,371830536041,37,183,053604,536.04,1
371830536042,37,183,053604,536.04,2,371830536163,37,183,053616,536.16,3
371830536042,37,183,053604,536.04,2,371830536032,37,183,053603,536.03,2
371830536042,37,183,053604,536.04,2,371830536031,37,183,053603,536.03,1
371839802001,37,183,980200,9802.00,1,371830535122,37,183,053512,535.12,2
371839802001,37,183,980200,9802.00,1,371830537272,37,183,053727,537.27,2
371839802001,37,183,980200,9802.00,1,371839801001,37,183,980100,9801.00,1
371839802001,37,183,980200,9802.00,1,371830537243,37,183,053724,537.24,3
371790203082,37,179,020308,203.08,2,371790210051,37,179,021005,210.05,1
371790203082,37,179,020308,203.08,2,371790204033,37,179,020403,204.03,3
371790203082,37,179,020308,203.08,2,371790204032,37,179,020403,204.03,2
370010206021,37,001,020602,206.02,1,370010201002,37,001,020100,201.00,2
370570609002,37,057,060900,609.00,2,370570610001,37,057,061000,610.00,1
370399302001,37,039,930200,9302.00,1,370399304012,37,039,930401,9304.01,2
370399302001,37,039,930200,9302.00,1,370399304021,37,039,930402,9304.02,1
370399302001,37,039,930200,9302.00,1,370399303001,37,039,930300,9303.00,1
370399302001,37,039,930200,9302.00,1,370399302002,37,039,930200,9302.00,2
370399302001,37,039,930200,9302.00,1,370399301013,37,039,930101,9301.01,3
370399302001,37,039,930200,9302.00,1,370399301022,37,039,930102,9301.02,2
370399302001,37,039,930200,9302.00,1,370759203001,37,075,920300,9203.00,1
371739603021,37,173,960302,9603.02,1,371139701001,37,113,970100,9701.00,1
371739603021,37,173,960302,9603.02,1,370999505002,37,099,950500,9505.00,2
371739603021,37,173,960302,9603.02,1,371739603022,37,173,960302,9603.02,2
371739603021,37,173,960302,9603.02,1,371739603011,37,173,960301,9603.01,1
371739603021,37,173,960302,9603.02,1,371739603013,37,173,960301,9603.01,3
371739603021,37,173,960302,9603.02,1,371739602001,37,173,960200,9602.00,1
371739603021,37,173,960302,9603.02,1,371739401002,37,173,940100,9401.00,2
371739802001,37,173,980200,9802.00,1,370759201002,37,075,920100,9201.00,2
371739802001,37,173,980200,9802.00,1,370759201001,37,075,920100,9201.00,1
371739802001,37,173,980200,9802.00,1,371739603011,37,173,960301,9603.01,1
371739802001,37,173,980200,9802.00,1,371739602003,37,173,960200,9602.00,3
371739802001,37,173,980200,9802.00,1,371739602001,37,173,960200,9602.00,1
371739802001,37,173,980200,9802.00,1,371739401002,37,173,940100,9401.00,2
371739802001,37,173,980200,9802.00,1,371739401001,37,173,940100,9401.00,1
371739802001,37,173,980200,9802.00,1,370879801001,37,087,980100,9801.00,1
371739401001,37,173,940100,9401.00,1,371739401002,37,173,940100,9401.00,2
371739401001,37,173,940100,9401.00,1,370999402003,37,099,940200,9402.00,3
371739401001,37,173,940100,9401.00,1,370999402001,37,099,940200,9402.00,1
371190006002,37,119,000600,6.00,2,371190026001,37,119,002600,26.00,1
371190006002,37,119,000600,6.00,2,371190025002,37,119,002500,25.00,2
371190007001,37,119,000700,7.00,1,371190009002,37,119,000900,9.00,2
371190007001,37,119,000700,7.00,1,371190052003,37,119,005200,52.00,3
371190007001,37,119,000700,7.00,1,371190014002,37,119,001400,14.00,2
371190007001,37,119,000700,7.00,1,371190052001,37,119,005200,52.00,1
371190007001,37,119,000700,7.00,1,371190053011,37,119,005301,53.01,1
371190008001,37,119,000800,8.00,1,371190008002,37,119,000800,8.00,2
371190008001,37,119,000800,8.00,1,371190010003,37,119,001000,10.00,3
371190008001,37,119,000800,8.00,1,371190009002,37,119,000900,9.00,2
370970608013,37,097,060801,608.01,3,370970609023,37,097,060902,609.02,3
370970608013,37,097,060801,608.01,3,370970608021,37,097,060802,608.02,1
370970608013,37,097,060801,608.01,3,370970608022,37,097,060802,608.02,2
370970610021,37,097,061002,610.02,1,370970611011,37,097,061101,611.01,1
370970610021,37,097,061002,610.02,1,370030405001,37,003,040500,405.00,1
370970610021,37,097,061002,610.02,1,370030405002,37,003,040500,405.00,2
370970610021,37,097,061002,610.02,1,370970609021,37,097,060902,609.02,1
370970612053,37,097,061205,612.05,3,370970612054,37,097,061205,612.05,4
370970612011,37,097,061201,612.01,1,370970611042,37,097,061104,611.04,2
370970612054,37,097,061205,612.05,4,370970612023,37,097,061202,612.02,3
370970614062,37,097,061406,614.06,2,371090712021,37,109,071202,712.02,1
370970614062,37,097,061406,614.06,2,370970614071,37,097,061407,614.07,1
370970614052,37,097,061405,614.05,2,370970614071,37,097,061407,614.07,1
370970614052,37,097,061405,614.05,2,370970614041,37,097,061404,614.04,1
370970614052,37,097,061405,614.05,2,370970614051,37,097,061405,614.05,1
370970615011,37,097,061501,615.01,1,370970615012,37,097,061501,615.01,2
370970615011,37,097,061501,615.01,1,370970613031,37,097,061303,613.03,1
370970615011,37,097,061501,615.01,1,370970613032,37,097,061303,613.03,2
371999601021,37,199,960102,9601.02,1,371999602003,37,199,960200,9602.00,3
370959902000,37,095,990200,9902.00,0,370959901000,37,095,990100,9901.00,0
370959902000,37,095,990200,9902.00,0,370559902000,37,055,990200,9902.00,0
370799501012,37,079,950101,9501.01,2,370799501022,37,079,950102,9501.02,2
370970615022,37,097,061502,615.02,2,370970614082,37,097,061408,614.08,2
370970615022,37,097,061502,615.02,2,370970615032,37,097,061503,615.03,2
370970615022,37,097,061502,615.02,2,370970615021,37,097,061502,615.02,1
370970615022,37,097,061502,615.02,2,370970615012,37,097,061501,615.01,2
370970615022,37,097,061502,615.02,2,371590518012,37,159,051801,518.01,2
370970615022,37,097,061502,615.02,2,370970613032,37,097,061303,613.03,2
371499201031,37,149,920103,9201.03,1,371499203011,37,149,920301,9203.01,1
371499201031,37,149,920103,9201.03,1,371499201011,37,149,920101,9201.01,1
371499203011,37,149,920301,9203.01,1,371499203031,37,149,920303,9203.03,1
